filename,distance
image_1309.jpg,1092910.73
image_0984.jpg,1094801.22
image_0503.jpg,1095217.57
image_0622.jpg,1096097.7
image_1027.jpg,1096384.85
image_1320.jpg,1096711.57
image_1230.jpg,1113852.7
image_0729.jpg,1114229.73
image_0172.jpg,1118194.75
image_0759.jpg,1122449.26
image_0390.jpg,1123444.89
image_0884.jpg,1130206.19
image_0532.jpg,1133094.09
image_0835.jpg,1141545.41
image_0488.jpg,1152552.11
image_1251.jpg,1188456.99
image_0371.jpg,1191356.11
image_0916.jpg,1200072.87
image_0286.jpg,1203339.1
image_0683.jpg,1221415.03
image_0372.jpg,1221913.19
image_0143.jpg,1224815.4
image_1334.jpg,1226131.92
image_0702.jpg,1238111.6
image_0658.jpg,1240472.16
image_1071.jpg,1242488.79
image_0589.jpg,1243453.56
image_1304.jpg,1244978.49
image_1042.jpg,1251334.38
image_0290.jpg,1253008.27
image_0837.jpg,1254848.73
image_0909.jpg,1256668.6
image_1283.jpg,1258374.24
image_1173.jpg,1268352.36
image_1154.jpg,1268663.96
image_0255.jpg,1269653.74
image_0164.jpg,1299364.8
image_0659.jpg,1299531.24
image_0935.jpg,1302614.85
image_1128.jpg,1320156.53
image_0106.jpg,1322643.33
image_0064.jpg,1354302.23
image_0102.jpg,1356706.06
image_0037.jpg,1363445.89
image_0428.jpg,1367701.29
image_1116.jpg,1375920.46
image_0728.jpg,1377106.87
image_1086.jpg,1380416.75
image_0429.jpg,1390441.51
image_0460.jpg,1391217.12
image_0445.jpg,1398421.68
image_0748.jpg,1401982.56
image_0385.jpg,1406666.3
image_1009.jpg,1418258.18
image_0586.jpg,1418541.32
image_1276.jpg,1420652.79
image_0536.jpg,1424556.03
image_0584.jpg,1426033.65
image_1196.jpg,1435395.85
image_1047.jpg,1441747.98
image_0188.jpg,1450815.73
image_1079.jpg,1459115.04
image_0253.jpg,1466956.89
image_0959.jpg,1468771.76
image_1301.jpg,1487260.77
image_0311.jpg,1492959.88
image_0831.jpg,1507230.26
image_0776.jpg,1511562.76
image_0515.jpg,1519935.46
image_1343.jpg,1521638.64
image_1144.jpg,1522267.02
image_0204.jpg,1523460.65
image_1290.jpg,1532792.72
image_0356.jpg,1536406.3
image_0455.jpg,1540762.15
image_1203.jpg,1540987.68
image_0410.jpg,1541132.95
image_1261.jpg,1545905.57
image_0324.jpg,1570297.74
image_1204.jpg,1580454.23
image_0534.jpg,1580993.02
image_1096.jpg,1589278.92
image_0443.jpg,1594311.14
image_0424.jpg,1594312.81
image_0227.jpg,1601447.04
image_0395.jpg,1604843.96
image_0657.jpg,1616381.57
image_0103.jpg,1616447.81
image_0656.jpg,1631040.7
image_0930.jpg,1642083.53
image_1234.jpg,1644023.66
image_0441.jpg,1646285.73
image_0758.jpg,1663727.99
image_0969.jpg,1672220.68
image_1022.jpg,1685022.24
image_1117.jpg,1695704.58
image_0998.jpg,1697670.79
image_0266.jpg,1715193.82
image_1347.jpg,1720429.3
image_0769.jpg,1734046.12
image_0572.jpg,1734388.77
image_0771.jpg,1750153.78
image_1101.jpg,1752949.23
image_0196.jpg,1760187.77
image_0525.jpg,1772933.73
image_0936.jpg,1778628.69
image_0775.jpg,1791973.21
image_0178.jpg,1817427.87
image_1160.jpg,1830224.46
image_1186.jpg,1835463.21
image_1318.jpg,1836814.16
image_1016.jpg,1842289.83
image_0968.jpg,1851638.37
image_0279.jpg,1858230.67
image_0360.jpg,1861737.98
image_0285.jpg,1907632.63
image_0911.jpg,1907997.87
image_1219.jpg,1927441.41
image_0481.jpg,1928264.66
image_0413.jpg,1940501.75
image_0456.jpg,1940961.83
image_1328.jpg,1942493.05
image_0381.jpg,1951393.53
image_0745.jpg,1952496.51
image_0885.jpg,1961109.65
image_0671.jpg,1965225.81
image_0997.jpg,1966266.79
image_0267.jpg,1969501.09
image_1123.jpg,1972199.84
image_1177.jpg,1975126.27
image_0648.jpg,1983890.79
image_0961.jpg,1985610.64
image_0744.jpg,1998445.17
image_0681.jpg,2009313.86
image_0915.jpg,2016906.94
image_1307.jpg,2029539.51
image_1049.jpg,2029971.09
image_1360.jpg,2044239.68
image_0642.jpg,2051757.27
image_1130.jpg,2099433.21
image_1298.jpg,2100397.72
image_0406.jpg,2102613.05
image_0857.jpg,2112501.27
image_0933.jpg,2113324.51
image_0374.jpg,2115432.02
image_0301.jpg,2119874.84
image_0644.jpg,2122466.15
image_0238.jpg,2161022.32
image_1326.jpg,2177328.21
image_0328.jpg,2191726.67
image_0498.jpg,2218287.22
image_1100.jpg,2231231.45
image_1000.jpg,2232459.73
image_0331.jpg,2242273.33
image_1224.jpg,2247175.65
image_0891.jpg,2250198.5
image_0679.jpg,2259836.43
image_0087.jpg,2262393.07
image_0321.jpg,2267791.18
image_0792.jpg,2275921.15
image_0247.jpg,2285108.14
image_0262.jpg,2286013.79
image_0242.jpg,2291512.74
image_0248.jpg,2304388.26
image_0766.jpg,2318486.73
image_0484.jpg,2319164.49
image_1174.jpg,2319302.28
image_1044.jpg,2326834.48
image_1019.jpg,2327861.81
image_0592.jpg,2328670.33
image_0206.jpg,2351473.36
image_1267.jpg,2353639.73
image_1313.jpg,2360809.07
image_0134.jpg,2362056.64
image_0965.jpg,2371828.12
image_0634.jpg,2398461.17
image_0083.jpg,2400388.57
image_0009.jpg,2418630.82
image_0523.jpg,2425071.69
image_0980.jpg,2429388.88
image_0972.jpg,2435940.98
image_0983.jpg,2435961.99
image_0307.jpg,2449102.57
image_0212.jpg,2449484.02
image_0462.jpg,2449951.81
image_1001.jpg,2454384.47
image_0732.jpg,2456667.46
image_0221.jpg,2459477.95
image_0157.jpg,2464995.61
image_1221.jpg,2477691.32
image_0232.jpg,2480214.39
image_0733.jpg,2480500.95
image_0708.jpg,2482847.69
image_0224.jpg,2484651.29
image_0082.jpg,2492055.61
image_0505.jpg,2493755.97
image_0504.jpg,2509361.73
image_0140.jpg,2509739.41
image_0518.jpg,2517730.27
image_1073.jpg,2546372.16
image_0243.jpg,2546425.0
image_0138.jpg,2560911.65
image_0548.jpg,2570158.99
image_0175.jpg,2579884.74
image_0872.jpg,2580416.19
image_0660.jpg,2596240.36
image_0125.jpg,2611104.47
image_0241.jpg,2626113.24
image_0270.jpg,2637965.66
image_0641.jpg,2643819.12
image_0477.jpg,2643979.63
image_1109.jpg,2648009.01
image_1212.jpg,2651208.69
image_0052.jpg,2661181.65
image_1305.jpg,2668225.44
image_0542.jpg,2682127.07
image_1322.jpg,2685401.27
image_0274.jpg,2686578.58
image_0018.jpg,2687384.36
image_0970.jpg,2699418.11
image_0791.jpg,2715223.74
image_0340.jpg,2722162.32
image_0240.jpg,2750772.75
image_1192.jpg,2757365.81
image_0538.jpg,2784309.73
image_1227.jpg,2801392.45
image_1315.jpg,2806703.47
image_0517.jpg,2810736.16
image_0991.jpg,2815890.19
image_0556.jpg,2833755.04
image_0979.jpg,2867916.2
image_1141.jpg,2896710.04
image_1289.jpg,2909858.84
image_0183.jpg,2956446.11
image_0958.jpg,2968558.24
image_0646.jpg,2979013.01
image_0367.jpg,3056235.45
image_0704.jpg,3078454.53
image_0320.jpg,3078804.19
image_0287.jpg,3100123.04
image_1312.jpg,3108833.82
image_0767.jpg,3161130.87
image_1021.jpg,3163510.7
image_0152.jpg,3173140.84
image_0419.jpg,3210178.71
image_0466.jpg,3220001.41
image_0192.jpg,3221404.74
image_1054.jpg,3230928.22
image_0244.jpg,3272332.26
image_0463.jpg,3296305.32
image_1143.jpg,3330990.58
image_0735.jpg,3357675.75
image_1152.jpg,3405268.16
image_1171.jpg,3405731.69
image_0478.jpg,3421883.35
image_0927.jpg,3456605.3
image_0458.jpg,3538130.28
image_0275.jpg,3579122.41
image_1053.jpg,3583028.64
image_0520.jpg,3610040.28
image_0431.jpg,3652240.16
image_1237.jpg,3656631.34
image_0448.jpg,3709394.16
image_0887.jpg,3732296.65
image_0295.jpg,3749254.51
image_0417.jpg,3760806.26
image_1032.jpg,3772016.54
image_0401.jpg,3814796.34
image_1095.jpg,3959152.19
image_0829.jpg,3997218.61
image_0516.jpg,4014706.17
image_0280.jpg,4056793.94
image_1291.jpg,4069487.86
image_0740.jpg,4123302.48
image_0260.jpg,4252109.89
image_0631.jpg,4329728.87
image_1295.jpg,4374742.39
image_0373.jpg,4426785.2
image_1341.jpg,4644680.9
image_1345.jpg,4693166.11
image_0645.jpg,4702568.02
image_1030.jpg,4745468.12
image_0351.jpg,4784623.23
image_0661.jpg,4822762.56
image_1293.jpg,4866794.94
image_0864.jpg,4905370.75
image_0940.jpg,5001907.09
image_1046.jpg,5033185.39
image_0168.jpg,5102251.24
image_0189.jpg,5187109.81
image_0310.jpg,5268619.13
image_0476.jpg,5320265.92
image_0405.jpg,5320344.27
image_0889.jpg,5362565.42
image_0309.jpg,5457721.97
image_0675.jpg,5677527.58
image_1056.jpg,5929334.48
image_0293.jpg,5971980.08
image_0086.jpg,6007810.57
image_0399.jpg,6009540.07
image_0217.jpg,6251851.84
image_1324.jpg,6366160.9
image_0981.jpg,6586601.84
image_1005.jpg,6629132.45
image_0908.jpg,6669829.26
image_0932.jpg,6670879.46
image_0426.jpg,6707280.73
image_1182.jpg,6754745.82
image_0890.jpg,6858765.02
image_0369.jpg,6901787.58
image_1093.jpg,7098652.99
image_1149.jpg,7144814.76
image_0559.jpg,7271039.42
image_0784.jpg,7310104.19
image_0229.jpg,7335094.81
image_0666.jpg,7380430.12
image_0871.jpg,7726561.86
image_0655.jpg,7732007.61
image_0474.jpg,8080358.87
image_0437.jpg,8081658.67
image_0687.jpg,8191872.38
image_1159.jpg,8276425.11
image_0606.jpg,8399598.93
image_1311.jpg,8553720.9
image_1327.jpg,8554291.41
image_0472.jpg,8601394.81
image_0402.jpg,8605720.95
image_0434.jpg,8701992.58
image_0467.jpg,8704759.61
image_1335.jpg,9312017.5
image_0976.jpg,9404326.14
image_1092.jpg,9461764.29
image_1297.jpg,9878915.23
image_0294.jpg,10083069.35
image_0701.jpg,10222604.89
image_0780.jpg,10371346.79
image_0917.jpg,10938918.59
image_0409.jpg,11280088.1
image_0640.jpg,11689144.64
image_1025.jpg,12318567.1
image_1338.jpg,12368994.09
image_0148.jpg,12443841.11
image_1330.jpg,12864872.91
image_0782.jpg,13847328.58
image_0254.jpg,13916983.3
image_0220.jpg,13966277.79
image_0539.jpg,14033578.0
image_0201.jpg,14052157.3
image_0664.jpg,14061101.45
image_0630.jpg,14170253.91
image_0492.jpg,14201144.74
image_0473.jpg,14285118.44
image_0414.jpg,14311808.37
image_0464.jpg,14314431.38
image_0459.jpg,14521226.65
image_0427.jpg,14521554.98
image_0284.jpg,14792394.56
image_1280.jpg,14851114.12
image_0438.jpg,15203591.55
image_0209.jpg,15213148.86
image_0226.jpg,16609749.69
image_0663.jpg,17062237.29
